Ticker,date,Risk,Sentiment,SanctionExposure,San_temp,SanctionRisk,SanctionSentiment,Total words,FirmTicker
ومهر,2017-08-20,959.2326139088728,-8633.093525179855,239.8081534772182,119.9040767386091,119.9040767386091,-599.5203836930456,834,ومهر
ویتانا ,2019-03-02,943.3962264150944,-10812.77213352685,0.0,0.0,0.0,0.0,1378,غويتا
حریل ,2018-06-14,2442.7480916030536,-11145.038167938932,0.0,0.0,0.0,0.0,655,حريل
واعتبار ,2018-11-11,2434.456928838951,-11985.01872659176,0.0,0.0,0.0,0.0,534,واعتبار
ختوقا ,2018-06-19,1257.861635220126,-9224.318658280925,0.0,0.0,0.0,0.0,954,ختوقا
لخزر ,2018-07-05,1955.9902200489,-12958.43520782396,244.49877750611248,0.0,0.0,0.0,409,لخزر
وپترو ,2018-07-24,1697.792869269949,-12478.777589134126,0.0,0.0,0.0,0.0,1178,وپترو
شسم,2017-10-10,511.50895140664966,-11508.951406649618,0.0,0.0,0.0,0.0,391,شسم
بورس کالای ایران,2018-06-18,1602.9593094944514,-12083.847102342786,369.9136868064118,123.30456226880396,0.0,-616.5228113440197,811,كالا
آذر آب,2016-07-20,735.2941176470588,-11323.529411764706,0.0,0.0,0.0,0.0,680,
دیران,2017-05-03,1263.823064770932,-12796.208530805688,0.0,0.0,0.0,0.0,633,ديران
پتروشیمی فجر,2016-06-06,1353.0135301353014,-8487.084870848708,123.00123001230013,123.00123001230013,0.0,-369.0036900369004,813,
فجام ,2016-12-19,1005.0251256281408,-7537.688442211055,0.0,0.0,0.0,0.0,597,فجام
بانک مهر اقتصاد ,2019-03-07,1185.4360711261645,-11346.316680779,0.0,0.0,0.0,0.0,1181,ومهر
کگل ,2018-06-28,936.5244536940688,-11134.235171696151,312.1748178980229,312.1748178980229,0.0,-1560.8740894901146,961,كگل
مپنا ,2017-09-27,1952.2776572668115,-14099.783080260304,0.0,0.0,0.0,0.0,461,
چادرملو,2018-06-13,1910.8280254777071,-9554.140127388537,0.0,0.0,0.0,0.0,314,
تجارت و سرمایه ایرانیان,2018-07-08,223.463687150838,-13072.625698324022,0.0,0.0,0.0,0.0,895,
سرمایه گذاری پردیس,2017-01-24,1529.6367112810708,-15296.367112810707,0.0,0.0,0.0,0.0,523,پرديس
وانصار,2018-07-22,413.6504653567736,-10961.7373319545,0.0,0.0,0.0,0.0,967,وانصار
ددام ,2018-06-10,2180.685358255452,-14641.744548286604,311.52647975077883,311.52647975077883,311.52647975077883,-1246.105919003115,321,ددام
دسبحا ,2018-06-12,1679.7312430011198,-10190.36954087346,335.94624860022395,223.96416573348264,223.96416573348264,-1343.7849944008958,893,دسبحا
دجابر ,2017-05-20,275.4820936639118,-11019.283746556472,0.0,0.0,0.0,0.0,726,دجابر
کنور ,2017-06-21,1173.9594450373534,-13127.00106723586,106.72358591248668,106.72358591248668,0.0,-213.4471718249733,937,كنور
کاغذ پارس ,2019-03-11,1801.8018018018015,-11711.711711711712,150.15015015015015,150.15015015015015,150.15015015015015,-600.6006006006006,666,
انرژی,2017-07-03,1270.4174228675136,-18330.308529945552,181.48820326678765,181.48820326678765,0.0,-907.4410163339384,551,
ورنا ,2016-06-03,938.4775808133472,-12617.30969760167,0.0,0.0,0.0,0.0,959,ورنا
صنعت و معدن,2018-08-05,783.6990595611285,-11598.746081504702,0.0,0.0,0.0,0.0,638,
سکارون ,2018-12-12,615.3846153846154,-10461.53846153846,0.0,0.0,0.0,0.0,975,سكارون
وبوعلی ,2017-05-10,2194.35736677116,-12539.184952978056,313.4796238244514,156.7398119122257,0.0,-156.7398119122257,638,وبوعلي
بیمه دی,2016-07-05,5791.505791505791,-11583.011583011585,0.0,0.0,0.0,0.0,777,ودي
قشهد ,2018-01-16,2337.662337662337,-10909.09090909091,0.0,0.0,0.0,0.0,385,قشهد
برکت ,2018-07-02,1845.9579885423293,-12667.091024824951,0.0,0.0,0.0,0.0,1571,بركت
کپارس,2017-06-21,928.7925696594428,-15170.278637770898,0.0,0.0,0.0,0.0,323,كپارس
ولساپا ,2018-09-03,858.3690987124463,-9012.875536480688,0.0,0.0,0.0,0.0,466,ولساپا
پتروشیمی جم ,2018-07-12,1269.53125,-10644.53125,195.3125,195.3125,195.3125,-878.90625,1024,جم
پگاه گلپایگان,2018-05-17,604.2296072507553,-11178.247734138971,0.0,0.0,0.0,0.0,662,
حسینا ,2016-10-26,886.5248226950355,-14716.312056737588,0.0,0.0,0.0,0.0,564,حسينا
شپاس ,2017-06-21,1798.5611510791368,-12050.359712230216,0.0,0.0,0.0,0.0,556,شپاس
خاذین ,2017-03-13,847.457627118644,-2118.64406779661,0.0,0.0,0.0,0.0,236,خاذين
نیرومحرکه,2016-06-26,1008.0645161290322,-9274.193548387097,0.0,0.0,0.0,0.0,496,خمحركه
دتماد ,2016-08-30,312.9890453834116,-9389.671361502347,312.9890453834116,0.0,0.0,0.0,639,دتماد
وخارزم,2016-05-18,814.3322475570033,-8957.654723127036,0.0,0.0,0.0,0.0,614,وخارزم
وتوسم ,2018-02-13,778.2101167315175,-13424.124513618675,0.0,0.0,0.0,0.0,514,وتوسم
سپاها ,2017-09-11,721.5007215007215,-9812.409812409813,0.0,0.0,0.0,0.0,693,سپاها
شیران ,2018-08-11,966.183574879227,-13526.57004830918,241.54589371980677,241.54589371980677,120.77294685990336,-1207.7294685990337,828,شيران
موسسه اعتباری ملل ,2019-03-16,2158.273381294964,-8393.285371702637,119.9040767386091,119.9040767386091,0.0,119.9040767386091,834,
فارس نو,2016-05-17,713.0124777183601,-13190.73083778966,0.0,0.0,0.0,0.0,561,
پردیس,2017-08-17,296.7359050445104,-13649.85163204748,0.0,0.0,0.0,0.0,337,پرديس
سهامداران,2017-10-16,4524.886877828055,-10859.72850678733,0.0,0.0,0.0,0.0,442,
رفاه ,2019-02-19,1449.2753623188405,-11801.242236024846,69.01311249137336,0.0,0.0,0.0,1449,رفاه
پاکشو ,2017-07-19,1595.7446808510638,-8244.68085106383,0.0,0.0,0.0,0.0,376,پاكشو
فولاژ ,2018-07-18,1785.7142857142856,-16071.42857142857,892.8571428571428,0.0,0.0,0.0,112,فولاژ
تاپیکو ,2018-08-21,1581.3953488372094,-10232.558139534884,93.0232558139535,0.0,0.0,0.0,1075,تاپيكو
حپارسا ,2016-12-03,2332.814930015552,-12908.24261275272,0.0,0.0,0.0,0.0,643,حپارسا
حسینا ,2018-07-14,1250.0,-13750.0,357.1428571428571,357.1428571428571,0.0,-892.8571428571428,560,حسينا
واتی ,2017-11-22,346.02076124567475,-10034.602076124567,346.02076124567475,346.02076124567475,0.0,-1038.0622837370242,289,واتي
بیمه ما,2017-06-11,5252.100840336134,-9663.865546218489,0.0,0.0,0.0,0.0,476,ما
مرقام ,2018-12-09,1479.4889038332212,-8406.186953597848,0.0,0.0,0.0,0.0,1487,مرقام
بترانس ,2017-03-18,0.0,-10996.56357388316,0.0,0.0,0.0,0.0,291,بترانس
رنا ,2019-02-19,1338.432122370937,-12332.695984703632,0.0,0.0,0.0,0.0,1046,
فولاژ ,2017-07-18,888.8888888888889,-5333.333333333333,0.0,0.0,0.0,0.0,450,فولاژ
سکرد ,2016-12-26,264.55026455026456,-8994.708994708993,0.0,0.0,0.0,0.0,378,سكرد
لوتوس ,2019-03-13,546.448087431694,-14207.650273224044,0.0,0.0,0.0,0.0,549,لوتوس
وپاسار,2016-07-21,666.6666666666666,-14666.666666666666,0.0,0.0,0.0,0.0,450,وپاسار
فولاد امیرکبیر کاشان,2016-07-02,3076.923076923077,-16923.076923076926,0.0,0.0,0.0,0.0,65,فجر
خاور,2016-07-21,785.3403141361257,-14005.235602094242,130.89005235602096,130.89005235602096,0.0,-392.6701570680629,764,خاور
غگل ,2018-01-16,1333.3333333333333,-6222.222222222223,0.0,0.0,0.0,0.0,225,غگل
تایدواتر خاورمیانه,2017-08-09,0.0,-8219.17808219178,0.0,0.0,0.0,0.0,73,حتايد
دشیمی ,2018-05-09,2739.72602739726,-6849.315068493151,0.0,0.0,0.0,0.0,73,دشيمي
نفت پارس,2018-06-10,882.3529411764706,-10000.0,0.0,0.0,0.0,0.0,680,شنفت
بانک ملت ,2018-08-20,0.0,-20833.33333333333,0.0,0.0,0.0,0.0,48,وبملت
بیمه میهن,2018-02-17,3864.734299516908,-8937.19806763285,0.0,0.0,0.0,0.0,414,ميهن
مپنا ,2018-10-08,1030.9278350515465,-17010.309278350516,257.7319587628866,257.7319587628866,257.7319587628866,-1288.659793814433,388,
سیمان لارستان,2016-07-19,294.9852507374631,-14454.277286135692,0.0,0.0,0.0,0.0,339,
خزر ,2017-06-07,340.1360544217687,-13435.374149659863,0.0,0.0,0.0,0.0,588,خزر
تراکتورسازی ایران,2016-06-18,1050.7880910683011,-12959.719789842382,0.0,0.0,0.0,0.0,571,تايرا
کتوکا ,2017-05-07,1646.090534979424,-12139.917695473252,0.0,0.0,0.0,0.0,486,كتوكا
وبملت ,2017-07-22,745.6503728251864,-7042.2535211267605,82.8500414250207,82.8500414250207,0.0,-165.7000828500414,1207,وبملت
سدور ل,2018-05-23,1837.837837837838,-13081.081081081082,0.0,0.0,0.0,0.0,925,
شتوکا ,2018-05-06,584.1121495327102,-11799.065420560746,0.0,0.0,0.0,0.0,856,شتوكا
خوساز ,2018-06-03,1050.4201680672268,-13025.210084033612,0.0,0.0,0.0,0.0,476,خوساز
ثعمرا ,2018-07-18,884.9557522123894,-4867.256637168141,0.0,0.0,0.0,0.0,226,ثعمرا
شرکت نفت پارس,2016-05-18,1181.1023622047244,-6692.913385826771,0.0,0.0,0.0,0.0,254,
شپترو ,2019-03-10,0.0,-13592.233009708736,0.0,0.0,0.0,0.0,103,شپترو
شهید قندی,2018-05-30,1030.9278350515465,-10456.553755522827,0.0,0.0,0.0,0.0,679,
وتوسم,2017-03-11,1219.5121951219512,-18989.547038327528,348.4320557491289,348.4320557491289,0.0,-1045.2961672473868,574,وتوسم
تاپیکو ,2016-10-01,1841.6206261510129,-8655.61694290976,0.0,0.0,0.0,0.0,543,تاپيكو
سرمایه گذاری ملی ایران,2018-04-19,1102.5358324145534,-11907.386990077175,0.0,0.0,0.0,0.0,907,ونيكي
پدرخش,2016-07-13,1581.0276679841895,-11857.707509881422,0.0,0.0,0.0,0.0,253,پدرخش
رانفور ,2018-05-20,761.9047619047619,-11333.333333333334,0.0,0.0,0.0,0.0,1050,رانفور
دماوند ,2018-07-07,1598.5790408525756,-11545.293072824155,0.0,0.0,0.0,0.0,563,دماوند
شکر شاهرود,2018-01-17,5263.157894736842,-19578.947368421053,0.0,0.0,0.0,0.0,475,قشكر
برکت ,2017-07-02,1187.6484560570073,-12589.073634204276,0.0,0.0,0.0,0.0,842,بركت
ثعمرا,2017-07-02,1886.7924528301887,-6289.30817610063,0.0,0.0,0.0,0.0,318,ثعمرا
غگرجی,2017-06-24,1403.508771929825,-12631.578947368422,0.0,0.0,0.0,0.0,285,غگرجي
مپنا ,2019-03-14,700.9345794392523,-10280.3738317757,0.0,0.0,0.0,0.0,428,
پارس توشه,2016-07-14,1132.686084142395,-11165.04854368932,0.0,0.0,0.0,0.0,618,
صنعتی آزمایش,2016-11-19,2317.880794701987,-11589.403973509934,0.0,0.0,0.0,0.0,302,
خوردو ,2018-08-19,1694.915254237288,-17796.610169491527,0.0,0.0,0.0,0.0,118,
اپرداز,2017-07-16,1248.04992199688,-11076.443057722308,0.0,0.0,0.0,0.0,641,اپرداز
والعذر ,2019-03-12,1529.9026425591098,-12378.303198887344,0.0,0.0,0.0,0.0,719,
فاراک ,2018-01-18,1131.2217194570137,-13122.17194570136,0.0,0.0,0.0,0.0,442,فاراك
ثپردیس ,2019-01-13,670.3910614525139,-11843.575418994413,0.0,0.0,0.0,0.0,895,ثپرديس
رنا ,2018-07-14,2100.840336134453,-7773.109243697479,0.0,0.0,0.0,0.0,476,
شاهد ,2019-03-06,793.6507936507936,-12460.31746031746,79.36507936507937,0.0,0.0,0.0,1260,
ارفع,2016-06-20,536.1930294906166,-9651.4745308311,0.0,0.0,0.0,0.0,373,ارفع
شپترو ,2018-06-30,890.8685968819599,-8017.817371937639,0.0,0.0,0.0,0.0,449,شپترو
مهرام ,2018-07-16,2934.537246049661,-15349.887133182843,0.0,0.0,0.0,0.0,443,
سدبیر ,2018-02-12,623.7006237006237,-10187.110187110187,0.0,0.0,0.0,0.0,481,سدبير
غگلستا ,2018-05-22,1037.037037037037,-8148.148148148148,0.0,0.0,0.0,0.0,675,غگلستا
درازک ,2017-05-28,1578.9473684210527,-12456.140350877193,0.0,0.0,0.0,0.0,570,درازك
شگل ,2019-02-28,1315.7894736842104,-5263.157894736842,0.0,0.0,0.0,0.0,228,شگل
ولملت ,2018-05-12,2309.782608695652,-9103.260869565218,0.0,0.0,0.0,0.0,736,ولملت
های وب ,2018-08-07,1201.923076923077,-12740.384615384615,80.12820512820512,80.12820512820512,80.12820512820512,-400.6410256410256,1248,هاي وب
سیمان شمال,2016-05-21,560.7476635514018,-10467.28971962617,0.0,0.0,0.0,0.0,535,سشمال
دبالک ,2017-06-12,635.5932203389831,-10593.22033898305,211.864406779661,211.864406779661,0.0,-635.5932203389831,472,دبالك
پرداخت ,2018-07-07,833.3333333333334,-6833.333333333334,0.0,0.0,0.0,0.0,600,پرداخت
خبهمن ,2017-07-10,1006.2893081761006,-12830.188679245282,125.78616352201256,125.78616352201256,125.78616352201256,-754.7169811320755,795,خبهمن
ثتران,2017-01-18,363.6363636363636,-12848.484848484848,0.0,0.0,0.0,0.0,825,ثتران
نفت سپاهان,2016-06-16,1038.9610389610389,-8701.298701298701,259.7402597402597,259.7402597402597,0.0,-389.6103896103896,770,شسپا
پتروشیمی مبین ,2017-05-16,1858.736059479554,-11524.163568773234,185.87360594795535,185.87360594795535,0.0,-371.7472118959108,538,
اپرداز ,2019-02-12,410.958904109589,-11643.835616438357,0.0,0.0,0.0,0.0,730,اپرداز
تعاون,2016-07-19,4456.824512534819,-10027.855153203343,278.5515320334262,278.5515320334262,278.5515320334262,-1671.3091922005572,359,
شتوکا,2016-05-25,733.1378299120234,-10117.302052785924,0.0,0.0,0.0,0.0,682,شتوكا
بورس تهران,2016-07-17,1049.8687664041995,-14960.629921259842,0.0,0.0,0.0,0.0,762,
پکرمان ,2018-06-02,1010.1010101010102,-10325.47699214366,224.46689113355785,112.23344556677893,0.0,-336.7003367003367,891,پكرمان
بکاب ,2019-02-13,1735.357917570499,-14750.54229934924,108.4598698481562,108.4598698481562,108.4598698481562,-325.37960954446856,922,بكاب
نام آوران مهندسی,2016-07-04,1173.0205278592375,-10557.18475073314,146.6275659824047,0.0,0.0,0.0,682,
فولاد امیرکبیر کاشان ,2017-05-17,1238.390092879257,-9597.523219814242,0.0,0.0,0.0,0.0,323,فجر
خکاوه ,2017-07-15,1018.9228529839884,-11790.393013100438,0.0,0.0,0.0,0.0,687,خكاوه
خکار,2016-07-03,539.0835579514825,-7277.628032345014,0.0,0.0,0.0,0.0,371,خكار
غپاذر,2018-05-07,1478.743068391867,-9889.09426987061,0.0,0.0,0.0,0.0,1082,
وغدیر ,2018-03-14,1010.10101010101,-11818.181818181818,202.020202020202,101.010101010101,0.0,-606.060606060606,990,وغدير
وبیمه ,2018-02-15,2204.40881763527,-15631.2625250501,0.0,0.0,0.0,0.0,499,وبيمه
سپرده گذاری مرکزی اوراق بهادار,2018-05-16,1243.523316062176,-16165.80310880829,103.62694300518136,103.62694300518136,0.0,-414.5077720207254,965,
نفت بهران,2016-07-10,1515.1515151515152,-14898.9898989899,505.0505050505051,505.0505050505051,0.0,-1767.676767676768,396,شبهرن
حفارس ,2018-09-23,572.2460658082975,-9871.244635193132,0.0,0.0,0.0,0.0,699,حفارس
داروسازی زهراوی,2016-05-16,1744.186046511628,-11191.86046511628,0.0,0.0,0.0,0.0,688,دزهراوي
داروسازی فارابی,2018-07-11,1032.8638497652582,-13145.539906103286,93.89671361502349,0.0,0.0,0.0,1065,دفارا
اتکای ,2018-03-07,5176.663927691044,-10435.497124075597,82.16926869350863,82.16926869350863,82.16926869350863,-164.33853738701723,1217,اتكاي
مداران ,2017-06-20,948.5094850948508,-12195.121951219511,0.0,0.0,0.0,0.0,738,مداران
کساپا ,2016-10-05,862.0689655172414,-10344.827586206897,0.0,0.0,0.0,0.0,232,كساپا
لیزینگ ایران,2018-05-31,1310.043668122271,-8646.288209606988,87.33624454148472,87.33624454148472,0.0,-174.67248908296943,1145,وليز
اتکای,2016-10-23,3744.493392070485,-6607.929515418503,0.0,0.0,0.0,0.0,454,اتكاي
زشگزا,2017-12-04,1373.6263736263738,-10714.285714285716,0.0,0.0,0.0,0.0,364,زشگزا
ذوب ,2018-11-22,903.11986863711,-10180.62397372742,0.0,0.0,0.0,0.0,1218,ذوب
واسپاری ملت,2016-05-26,786.5168539325844,-15168.539325842698,0.0,0.0,0.0,0.0,1780,ولملت
بفجر ,2018-06-26,772.2007722007722,-11776.061776061775,0.0,0.0,0.0,0.0,518,بفجر
سیدکو ,2017-06-10,854.7008547008547,-15527.065527065528,0.0,0.0,0.0,0.0,702,سيدكو
خمهر ,2018-07-14,788.6435331230284,-11356.466876971608,0.0,0.0,0.0,0.0,634,خمهر
سبحان آنکولوژی,2018-05-17,1540.041067761807,-7700.205338809035,0.0,0.0,0.0,0.0,974,
غشهد,2016-07-11,840.3361344537815,-13445.378151260504,0.0,0.0,0.0,0.0,238,غشهد
وپارس ,2017-01-16,1077.3751224289913,-13809.990205680706,97.94319294809011,0.0,0.0,0.0,1021,وپارس
بورس انرژی ,2018-07-03,645.1612903225806,-11612.90322580645,0.0,0.0,0.0,0.0,775,
شرکت کارتن ایران,2016-05-28,886.5248226950355,-14716.312056737588,0.0,0.0,0.0,0.0,564,
تپولا,2016-07-13,255.1020408163265,-6632.65306122449,0.0,0.0,0.0,0.0,392,تپولا
افرانت ,2018-07-11,790.5138339920948,-6916.99604743083,0.0,0.0,0.0,0.0,506,افرا
وسکاب ,2018-09-02,503.35570469798654,-7885.906040268456,0.0,0.0,0.0,0.0,596,وسكاب
بانک سرمایه ,2018-03-17,0.0,-6349.206349206349,0.0,0.0,0.0,0.0,63,سمايه
ایتالران ,2019-01-14,938.0863039399624,-8255.15947467167,0.0,0.0,0.0,0.0,533,كايتا
پکویر ,2019-03-02,333.889816360601,-9181.969949916527,0.0,0.0,0.0,0.0,599,پكوير
لوله  تجهیزات سدید,2016-07-03,1624.1299303944315,-11948.955916473318,0.0,0.0,0.0,0.0,862,
البرز ,2017-07-01,4545.454545454545,-11730.205278592375,0.0,0.0,0.0,0.0,682,البرز
ونیرو,2017-01-14,512.8205128205128,-13846.153846153846,0.0,0.0,0.0,0.0,585,ونيرو
آتیه داده پرداز,2018-07-15,492.6108374384236,-7060.755336617405,0.0,0.0,0.0,0.0,609,
صدرا,2017-07-19,1666.6666666666667,-16666.666666666668,0.0,0.0,0.0,0.0,1140,
قند تربت جام,2017-10-21,2457.002457002457,-13759.21375921376,0.0,0.0,0.0,0.0,407,
گروه مالی ملت,2016-05-29,754.1478129713424,-15761.689291101056,980.3921568627452,754.1478129713424,0.0,-1960.7843137254904,1326,
غصینو ,2017-06-28,602.4096385542169,-5421.686746987952,0.0,0.0,0.0,0.0,332,غصينو
داروسازی اکسیر,2016-05-30,847.457627118644,-12711.86440677966,847.457627118644,0.0,0.0,0.0,118,دلر
غگلستا,2017-05-16,795.7559681697612,-9814.323607427055,0.0,0.0,0.0,0.0,377,غگلستا
سپرده گذاری مرکزی,2017-04-15,1023.8907849829352,-11604.095563139932,0.0,0.0,0.0,0.0,293,
والبر ,2018-02-03,528.169014084507,-8802.81690140845,0.0,0.0,0.0,0.0,568,والبر
سیمان خزر ,2017-05-15,1154.7344110854503,-9930.715935334872,0.0,0.0,0.0,0.0,433,سخزر
شرکت همکاران سیستم,2016-05-30,1716.06864274571,-4368.174726989079,156.00624024961,156.00624024961,156.00624024961,-468.01872074883,641,
کسرام ,2019-01-02,458.7155963302752,-11620.795107033638,0.0,0.0,0.0,0.0,654,كسرام
ارفع ,2017-05-29,1003.3444816053512,-12374.581939799333,0.0,0.0,0.0,0.0,598,ارفع
پاکسان ,2019-03-09,1204.819277108434,-8192.77108433735,0.0,0.0,0.0,0.0,415,شپاكسا
صنایع شیمیایی فارس,2016-06-08,1132.0754716981132,-9622.641509433965,0.0,0.0,0.0,0.0,530,شفارس
بانک حکمت ,2019-03-16,1476.7932489451475,-9071.729957805906,421.94092827004215,0.0,0.0,0.0,474,
بانک آینده ,2019-03-18,854.7008547008547,-5128.205128205129,0.0,0.0,0.0,0.0,117,
ساربیل ,2018-02-27,1568.627450980392,-15294.117647058823,0.0,0.0,0.0,0.0,510,ساربيل
تاپکیش ,2019-03-17,1732.9255861365957,-12130.479102956167,509.6839959225281,203.87359836901123,101.93679918450562,-1223.2415902140674,981,تاپكيش
مپنا ,2018-04-15,1550.3875968992247,-9413.067552602435,0.0,0.0,0.0,0.0,903,
لعابیران ,2018-06-13,867.0520231213873,-9971.098265895953,0.0,0.0,0.0,0.0,692,شلعاب
داروسازی دکتر عبیدی ,2019-03-09,1932.9896907216491,-8891.752577319587,128.8659793814433,0.0,0.0,0.0,776,
قند لرستان ,2019-02-12,793.6507936507936,-10714.285714285714,0.0,0.0,0.0,0.0,756,قلرست
قشرین ,2018-02-03,877.1929824561403,-12719.298245614034,0.0,0.0,0.0,0.0,684,قشرين
سیمان ارومیه,2016-05-14,1559.792027729636,-12305.025996533795,173.3102253032929,173.3102253032929,0.0,-346.6204506065858,577,ساروم
سشرق ,2017-12-05,1167.883211678832,-14744.525547445255,0.0,0.0,0.0,0.0,685,سشرق
صادرات,2016-12-08,1015.2284263959392,-14213.197969543147,0.0,0.0,0.0,0.0,1379,
موتوژن,2016-11-27,813.953488372093,-17441.86046511628,348.8372093023256,348.8372093023256,0.0,-1162.7906976744189,860,بموتو
هرمز ,2018-07-04,594.6481665014866,-10703.66699702676,0.0,0.0,0.0,0.0,1009,هرمز
کاشی سعدی,2016-05-25,847.457627118644,-8474.57627118644,0.0,0.0,0.0,0.0,354,كسعدي
سیمان کردستان ,2018-12-27,1030.9278350515465,-14432.98969072165,0.0,0.0,0.0,0.0,873,سكرد
فروس ,2017-07-04,987.6543209876544,-12592.592592592591,0.0,0.0,0.0,0.0,405,فروس
ختراک ,2018-05-30,3392.8571428571427,-14285.714285714284,0.0,0.0,0.0,0.0,560,ختراك
تأمین سرمایه نوین,2018-05-14,0.0,-3500.0,0.0,0.0,0.0,0.0,200,
کماسه ,2017-11-13,1612.9032258064517,-13489.736070381232,0.0,0.0,0.0,0.0,682,كماسه
ثاخت,2017-01-14,1059.001512859304,-11649.016641452345,151.285930408472,151.285930408472,0.0,-302.571860816944,661,ثاخت
کربن,2017-06-08,1522.8426395939086,-12013.536379018611,0.0,0.0,0.0,0.0,591,
وخاور ,2018-07-18,805.8608058608058,-9010.989010989011,219.78021978021977,219.78021978021977,0.0,-439.56043956043953,1365,وخاور
پخش البرز,2017-06-07,1139.6011396011395,-9829.05982905983,142.4501424501425,142.4501424501425,0.0,-712.2507122507122,702,پخش
پارسان ,2019-01-09,740.7407407407408,-14444.444444444443,370.3703703703704,370.3703703703704,185.1851851851852,-1111.111111111111,540,پارسان
شیرین خراسان ,2019-02-27,0.0,-6250.0,0.0,0.0,0.0,0.0,64,
دارو,2016-09-10,1197.6047904191616,-11377.245508982036,0.0,0.0,0.0,0.0,334,دارو
درازک ,2018-06-19,1821.8623481781376,-10728.744939271255,0.0,0.0,0.0,0.0,494,درازك
شدوص ,2018-05-15,839.6305625524769,-14357.682619647354,0.0,0.0,0.0,0.0,1191,شدوص
شپلی ,2018-04-30,904.9773755656108,-8597.285067873305,0.0,0.0,0.0,0.0,221,شپلي
ثمسکن ,2019-03-06,289.6871378910776,-11123.98609501738,115.87485515643104,115.87485515643104,57.93742757821553,-463.4994206257242,1726,ثمسكن
ونیکی,2017-04-17,834.7245409015026,-15025.041736227044,0.0,0.0,0.0,0.0,599,ونيكي
وآیند,2018-08-13,1224.4897959183672,-6938.775510204081,0.0,0.0,0.0,0.0,735,
آذرآب,2018-08-04,2030.456852791878,-13197.969543147206,0.0,0.0,0.0,0.0,788,
وپاسار ,2018-03-17,1132.5028312570782,-12797.281993204984,0.0,0.0,0.0,0.0,883,وپاسار
شاملا ,2018-05-05,1196.5811965811963,-11025.641025641024,0.0,0.0,0.0,0.0,1170,شاملا
رکیش ,2019-03-12,761.9047619047619,-4190.476190476191,0.0,0.0,0.0,0.0,525,ركيش
شرکت مس شهید باهنر,2016-05-23,1615.2716593245227,-12481.644640234948,0.0,0.0,0.0,0.0,681,
پتروشیمی جم ,2018-12-01,1401.8691588785043,-10280.3738317757,0.0,0.0,0.0,0.0,428,جم
قمرو ,2017-10-19,1923.076923076923,-15384.615384615385,0.0,0.0,0.0,0.0,676,قمرو
سامان تل,2018-01-06,731.7073170731708,-13902.439024390244,0.0,0.0,0.0,0.0,410,
شکبیر ,2018-07-11,1013.0246020260493,-4775.687409551375,144.7178002894356,144.7178002894356,144.7178002894356,-723.5890014471779,691,شكبير
بورس کالا ,2017-05-24,432.152117545376,-17545.375972342266,172.8608470181504,172.8608470181504,0.0,-605.0129645635263,1157,
بورس اوراق بهاردار تهران ,2018-07-15,1492.5373134328358,-18656.716417910447,0.0,0.0,0.0,0.0,134,
پارس آریان,2018-03-18,0.0,-8720.93023255814,0.0,0.0,0.0,0.0,172,
والبر ,2017-06-21,1320.754716981132,-11509.433962264153,188.67924528301887,188.67924528301887,188.67924528301887,-566.0377358490566,530,والبر
سیمان خزر ,2018-05-20,2083.333333333333,-8125.0,0.0,0.0,0.0,0.0,480,سخزر
تکین کو,2018-05-28,916.030534351145,-7480.916030534351,0.0,0.0,0.0,0.0,655,
وبیمه,2017-01-18,3250.4780114722757,-12810.707456978967,191.20458891013385,0.0,0.0,0.0,523,وبيمه
بازرگانی مرجان ,2019-01-28,1098.901098901099,-10989.010989010989,219.78021978021977,219.78021978021977,0.0,0.0,455,
ذوب آهن,2018-07-16,685.8710562414266,-14128.943758573389,274.3484224965706,0.0,0.0,0.0,729,
ساربیل,2017-02-21,1380.6706114398423,-10059.171597633136,0.0,0.0,0.0,0.0,507,ساربيل
سیمان قاین ,2017-05-14,1179.245283018868,-12971.698113207549,0.0,0.0,0.0,0.0,424,
لازما,2017-07-12,1067.2358591248667,-11632.870864461049,0.0,0.0,0.0,0.0,937,لازما
زامیاد ,2018-07-12,1544.4015444015442,-13642.21364221364,0.0,0.0,0.0,0.0,777,خزاميا
رتاپ ,2017-07-05,1059.6026490066224,-12450.331125827815,0.0,0.0,0.0,0.0,755,رتاپ
گروه دارویی سبحان,2016-05-23,1630.4347826086955,-14673.913043478262,0.0,0.0,0.0,0.0,552,دسبحا
بیمه کارآفرین ,2017-03-16,4587.155963302753,-4128.440366972477,0.0,0.0,0.0,0.0,218,
قاسم ایران,2016-05-31,2007.2992700729928,-14781.021897810218,182.4817518248175,182.4817518248175,0.0,-547.4452554744526,548,قاسم
پاسا,2016-06-29,1254.4802867383512,-11469.53405017921,0.0,0.0,0.0,0.0,558,پاسا
پارسیان ,2018-07-04,8000.0,-8666.666666666666,222.22222222222223,222.22222222222223,222.22222222222223,0.0,450,پارسيان
ثشاهد,2016-10-19,1785.7142857142856,-9285.714285714286,0.0,0.0,0.0,0.0,280,ثشاهد
افست ,2019-01-15,692.5207756232687,-9972.299168975069,0.0,0.0,0.0,0.0,722,چافست
ساربیل ,2017-06-20,1444.043321299639,-7942.2382671480145,0.0,0.0,0.0,0.0,277,ساربيل
رنا,2018-01-20,974.6588693957116,-12865.497076023392,0.0,0.0,0.0,0.0,513,
خاور ,2018-03-10,1641.025641025641,-13435.897435897436,0.0,0.0,0.0,0.0,975,خاور
